index	question	sentence	label
3732	大概还有多久满二呀	您想下班看吗?	0
3733	大概还有多久满二呀	晚上9点前都可以看房	0
3734	什么时候能够看房呢？	随时看房子	1
3735	什么时候能够看房呢？	你好	0
3736	什么时候能够看房呢？	随时看房子	0
3737	请问首付和贷款是多少？	请问您之前全国有过住房贷款记录吗？	0
3738	请问首付和贷款是多少？	您首套还是二套呢	0
3739	请问首付和贷款是多少？	这套房子还在的	0
3740	您好，我想咨询#亚太新城富华苑#小区	你找的是这几套房子么	0
3741	您好，我想咨询#亚太新城富华苑#小区	首付三十万	0
3742	您好，我想咨询#亚太新城富华苑#小区	首付	0
3743	您好，我想咨询#亚太新城富华苑#小区	不是所有费用	0
3744	您好，我想咨询#亚太新城富华苑#小区	税费中介费按揭费	0
3745	这个学校招生是大学区制吗？	也不算是大学区制，只有6，7个小区能上	1
3746	这个学校招生是大学区制吗？	划片区的，以留仙大道为分界线 以北的上丽湖实验中学	0
3747	这个学校招生是大学区制吗？	不客气，方便的话可以加您微信吗，我朋友圈平时会发一些优质房源，也方便联系😳	0
3748	您好，请问这个户型有啥优缺点	业主很诚心出售，您要过来看一下嘛	0
3749	您好，请问这个户型有啥优缺点	房子你看过没有嘛	0
3750	您好，请问这个户型有啥优缺点	我觉得您可以先看房子你要觉得房子你看的上，我们再谈价格	0
3751	您好，请问这个户型有啥优缺点	这个房子在小区里面已经是性价比很高了的	1
3752	您好，请问这个户型有啥优缺点	家里面东西现在稍微有点多，居家装修	1
3753	6楼这套别人谈过，这样再谈会不好吧	其实就是价格问题，每个人谈的价格都不太一样	1
3754	6楼这套别人谈过，这样再谈会不好吧	梅兴苑的这套房子有个提前是带租约的，还有一年半的租约，不知道你这边能不能接受这个租约	0
3755	6楼这套别人谈过，这样再谈会不好吧	反正你这边也是投资出租的这样就没问题的	0
3756	这个是在哪啊？	定福庄	1
3757	这个是在哪啊？	传媒大学附近	1
3758	这个是在哪啊？	挨着东五环	1
3759	滨湖世纪城是什么户型？	假日的车位还好	0
3760	滨湖世纪城是什么户型？	不是很紧张 也可以单独买	0
3761	滨湖世纪城是什么户型？	您看的这套楼栋也很好 采光视野都不错	0
3762	滨湖世纪城是什么户型？	您方便留个联系方式吗 我帮你找几套车位一起卖的优质房源	0
3763	滨湖世纪城是什么户型？	15w左右 枫丹园车位要好一点没那么紧张	0
3764	收首付大概多少钱	首付要27万左右	1
3765	收首付大概多少钱	这几套是郑煤机社区的！	0
3766	收首付大概多少钱	99年的房子！一部电梯！这套22-24万	0
3767	您好，请问这个房子周边有哪些学校？	嗯，您在微信看也可以	0
3768	您好，请问这个房子周边有哪些学校？	?	0
3769	您好，请问这个房子周边有哪些学校？	嗯	0
3770	有可能低于2000吗？	低不了	1
3771	有可能低于2000吗？	业主比较坚持	0
3772	有可能低于2000吗？	按472万网签，无个税、无增值税；只有契税首套7.08万，二套14.16万	0
3773	现在这个房子可以看不	现在看不了	1
3774	现在这个房子可以看不	嗯嗯	0
3775	现在这个房子可以看不	有的	0
3776	您好，我想了解驿都城即将上架的3室房源报价。	社保满两年了没	0
3777	您好，我想了解驿都城即将上架的3室房源报价。	注册地是在哪一个区域	0
3778	您好，我想了解驿都城即将上架的3室房源报价。	你们考虑商贷还是公积金	0
3779	您好，我想了解驿都城即将上架的3室房源报价。	噢噢	0
3780	您好，我想了解驿都城即将上架的3室房源报价。	公积金能贷多少	0
3781	那个楼在小区的什么位置	最南边	1
3782	那个楼在小区的什么位置	有工地	0
3783	那个楼在小区的什么位置	建小区的	0
3784	能看房嘛	可以看	1
3785	能看房嘛	有人住	0
3786	能看房嘛	有个大叔在住	0
3787	你好你好，现在方便嘛	好的	0
3788	你好你好，现在方便嘛	您好	0
3789	你好你好，现在方便嘛	您好	0
3790	五户的西边南北通透吗	有套贝壳评分9.99分的好房子	0
3791	五户的西边南北通透吗	给你推荐一下	0
3792	五户的西边南北通透吗	方便加个微信嘛	0
3793	五户的西边南北通透吗	我把合适的都推荐给你	0
3794	五户的西边南北通透吗	微信发我	0
3795	这个450左右能不能谈下来	您好，为您查询到第三区即将上架的2室房源共有8套。报价356万-520万，每套房源我都可以为您介绍楼层、税费、户型等，请问您具体想了解哪些信息？	0
3796	这个450左右能不能谈下来	这个房子的价格是目前报价，业主诚意出售，我也带看过很多次，跟业主关系也比较好，建议您先看看房子，每个客户对一个房子的感受是不一样的，买房子肯定需要多看多了解，然后对比选出自己心仪的，如果您觉得这个房子不错，我会尽力去跟业主沟通，拿到底价。	1
3797	这个450左右能不能谈下来	方便的话可以把您手机号或者微信号给我吗？有什么新房子我第一时间联系您，发给您。	0
3798	可以看一下房吗	在线VR看房是吧？可以的	1
3799	可以看一下房吗	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
3800	可以看一下房吗	您好，您之前咨询的源兴雅居小区有新上房源，不知道您是否感兴趣？	0
3801	我想来看一下	我看看	0
3802	我想来看一下	这3套可以看	1
3803	我想来看一下	70万那套要约租给别人的	0
3804	92万那套还能少吗	看上了可以谈	1
3805	92万那套还能少吗	我建议您可以实地过来考察一下，房子多看才能比较出好坏哈，您来之后，我们可以边看边聊，很多细节也可以沟通到位，我也可以灵活安排，周边合适的可以一起看看！	1
3806	周边的中小学情况？	小市中心小学 	1
3807	周边的中小学情况？	六十六中	1
3808	周边的中小学情况？	您可以直接考虑 旭日景城小学和二十九中	0
3809	周边的中小学情况？	看看 云谷山庄	0
3810	周边的中小学情况？	电梯房。带学区	0
3811	什么学校	您好	0
3812	什么学校	70年的住宅	0
3813	什么学校	房子是白云新村小学和教师进修学校附属中学	1
3814	小尹，你现在有时间带我线上看一下房吗	有的	0
3815	小尹，你现在有时间带我线上看一下房吗	稍等一下	0
3816	小尹，你现在有时间带我线上看一下房吗	好呢	0
3817	家具都不带走多少钱	13年的	0
3818	家具都不带走多少钱	房子很新之前没住过	0
3819	家具都不带走多少钱	都是新的，估计会带走要不就得谈了	0
3820	家具都不带走多少钱	那就得见面和房主聊了	0
3821	家具都不带走多少钱	他这些家具都是婚房里搬过来的	0
3822	小学是哪个	成都市东光实验小学。	1
3823	小学是哪个	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
3824	这个看房方便吗？	刚才就简单口算了一下，没有详细计算。这会儿详细计算了一下，按照保守成交价355万计算，评估价按九五成，如下	0
3825	这个看房方便吗？	看房的话，需要提前预约一般都配合	1
3826	这个看房方便吗？	如果您有空的话，您给个时间段，我和业主预约一下。	1
3827	什么时候方便看房	提前预约下都方便呢	1
3828	什么时候方便看房	你好	0
3829	什么时候方便看房	你好😊这个房子性价比不错，明天业主正好在这边，看房比较方便，建议你明天有时间方便过来看一下这个房子，我再帮您约两套类似房源，您也好做一下对比😄	0
3830	哦！现在能去看嘛	留个手机号吧，我约好业主及时联系您	0
3831	哦！现在能去看嘛	暂时还没有钥匙	1
3832	哦！现在能去看嘛	得给业主联系下	1
3833	带家具家电吗？	不一定。您要买来落户的房子，基本这个房子的客户群体都有落户需求	0
3834	带家具家电吗？	如果落不了户，后续也不好出手	0
3835	带家具家电吗？	可行	0
3836	带家具家电吗？	双方按份额共有	0
3837	带家具家电吗？	不好意思，刚刚在带看，没有接到	0
3838	周末可以看看吗？	可以哦	1
3839	周末可以看看吗？	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
3840	周末可以看看吗？	好的	0
3841	您好，请问随时可以带看吗	这个房子不能随时看，需要提前预约	1
3842	您好，请问随时可以带看吗	房东现在不住这房子里的	0
3843	您好，请问随时可以带看吗	需要我帮您提前预约吗？	0
3844	现在能去小区看房了？	一直都可以	1
3845	现在能去小区看房了？	门口扫码，健康宝，或者行程码	0
3846	现在能去小区看房了？	量体温就可以	0
3847	我想看看	嗯嗯	0
3848	我想看看	好的	0
3849	我想看看	什么时候有时间	1
3850	您好，今天可以看房吗	你好	0
3851	您好，今天可以看房吗	可以的	1
3852	您好，今天可以看房吗	你想看那套呢	0
3853	产证呢？有税吗？	满两年	1
3854	产证呢？有税吗？	没有税	1
3855	产证呢？有税吗？	什么意思	0
3856	产证呢？有税吗？	没有占用学区	0
3857	产证呢？有税吗？	买来可以正常落户上学	0
3858	到时候看看	嗯嗯	1
3859	到时候看看	售？	0
3860	到时候看看	185左右	0
3861	什么时候能够看房呢？	在的	0
3862	什么时候能够看房呢？	您稍等一下哈	0
3863	什么时候能够看房呢？	您好	0
3864	有房本么？能不能贷款	我这边有可以贷款多	0
3865	有房本么？能不能贷款	的	0
3866	有房本么？能不能贷款	有，贵点	0
3867	晒得到阳光么	产权50年	0
3868	晒得到阳光么	这个户型都朝北的	0
3869	晒得到阳光么	同户型比较少 另外33方没有客厅位置的	0
3870	晒得到阳光么	 您怎么称呼。留个联系方式 可以来楼盘实地了解下	0
3871	晒得到阳光么	您看有时间过来看一下吗？	0
3872	这是靠哪边的	靠小区的	1
3873	这是靠哪边的	里面	0
3874	这是靠哪边的	没有	0
3875	挡光吗？	不挡光，都是别墅，	1
3876	挡光吗？	不挡	1
3877	挡光吗？	能方便留个联系方式吗，这个房子关注的人比较多，有什么情况，我也可以第一时间通知您。	0
3878	靠路吗？	通榆路车流量也不大，他这房子位置在里边也不吵	0
3879	靠路吗？	不到52平，小套二	0
3880	靠路吗？	院子挺大的，方便留个微信吗，我发给您看看	0
3881	什么时候能够看房呢？	有钥匙可以随时看房	1
3882	什么时候能够看房呢？	您考虑多大面积？总房款接受多少？	0
3883	什么时候能够看房呢？	那您明天得空看房吗？	0
3884	您好，请问这套房源首付是多少？	您好	0
3885	您好，请问这套房源首付是多少？	这个房子首付100左右就可以	1
3886	您好，请问这套房源首付是多少？	您还是对兴都苑这个感兴趣？要不要实地来看看呢😁	0
3887	明天看房可以不？	您好	0
3888	明天看房可以不？	明天什么时间呢	1
3889	明天看房可以不？	您好	0
3890	这个首付月供多少？	首付34	1
3891	这个首付月供多少？	月供四千多	1
3892	这个首付月供多少？	您这边预算多少呢？	0
3893	请问该小区读哪个小学和初中呢	你好	0
3894	请问该小区读哪个小学和初中呢	这个是公寓	1
3895	请问该小区读哪个小学和初中呢	没得学校指标得	1
3896	楼前面有没有高楼挡着呀	没有高楼挡着	1
3897	楼前面有没有高楼挡着呀	采光没有问题	1
3898	楼前面有没有高楼挡着呀	您买房子的预算大概多少？	0
3899	楼前面有没有高楼挡着呀	首套购房还是二套呢？	0
